,SCHOOL_NUMBER,SCHOOL_YEAR,DATA_LEVEL,DISTRICT_NUMBER,DISTRICT_NAME,SCHOOL_NAME,FACILITY_TYPE,SUBJECT_CATEGORY,EXAM_SUBJECT,COURSE_CODE,GRADE,SUB_POPULATION,REQUIRED_OR_OPTIONAL,MARK_TYPE,NUMBER_OF_MARKS,AVERAGE_PERCENT,SUM_OF_MARKS,NUMBER_OF_C_MINUS_OR_BETTER,PERCENT_OF_C_MINUS_OR_BETTER,NUMBER_OF_A,PERCENT_OF_A,NUMBER_OF_B,PERCENT_OF_B,NUMBER_OF_C_PLUS,PERCENT_OF_C_PLUS,NUMBER_OF_C,PERCENT_OF_C,NUMBER_OF_C_MINUS,PERCENT_OF_C_MINUS,NUMBER_OF_F,PERCENT_OF_F,SCHOOL_LATITUDE,SCHOOL_LONGITUDE,type_BC Public School,geometry,combined_25_5,combined_50_10,combined_5_1,combined_10_2,combined_<5_1,prop_high_speed,CENSUS_ID,MEDIAN_INCOME,LOG_MEDIAN_INCOME
111,3838033.0,2018/2019,School Level,38.0,Richmond,Hugh McRoberts Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,156,73.7,11502,153,98,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.1401466,-123.126686,1,POINT (-123.126686 49.1401466),0.0,1.0,0.0,0.0,0.0,1.0,5915015,65241,11.085843384637098
112,3838042.0,2018/2019,School Level,38.0,Richmond,J N Burnett Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,154,70.8,10903,144,94,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.16377222,-123.1691977,1,POINT (-123.1691977 49.16377222),0.002,0.998,0.0,0.0,0.0,1.0,5915015,65241,11.085843384637098
113,3838044.0,2018/2019,School Level,38.0,Richmond,Matthew McNair Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,148,69,10214,135,91,Msk,Msk,Msk,Msk,Msk,Msk,31,21,14,9,Msk,Msk,49.14228188,-123.112997,1,POINT (-123.112997 49.14228188),0.0,1.0,0.0,0.0,0.0,1.0,5915015,65241,11.085843384637098
114,3838045.0,2018/2019,School Level,38.0,Richmond,Steveston-London Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,235,73.1,17174,222,94,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.13905161,-123.1498663,1,POINT (-123.1498663 49.13905161),0.0,1.0,0.0,0.0,0.0,1.0,5915015,65241,11.085843384637098
115,3838058.0,2018/2019,School Level,38.0,Richmond,Cambie Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,94,68.8,6471,91,97,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,14,15,Msk,Msk,49.18340042,-123.0815928,1,POINT (-123.0815928 49.18340042),0.002242152466367713,0.9506726457399103,0.04708520179372197,0.0,0.0,0.952914798206278,5915015,65241,11.085843384637098
116,3838062.0,2018/2019,School Level,38.0,Richmond,Robert Alexander McMath Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,220,72.9,16043,218,99,Msk,Msk,91,41,59,27,Msk,Msk,Msk,Msk,Msk,Msk,49.13072133,-123.1789291,1,POINT (-123.1789291 49.13072133),0.007797270955165692,0.9873294346978557,0.0,0.0,0.0,0.9951267056530214,5915015,65241,11.085843384637098
117,3838064.0,2018/2019,School Level,38.0,Richmond,A.R. MacNeill Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,126,67,8437,115,91,Msk,Msk,Msk,Msk,31,25,21,17,Msk,Msk,Msk,Msk,49.16444933,-123.1159225,1,POINT (-123.1159225 49.16444933),0.0,1.0,0.0,0.0,0.0,1.0,5915015,65241,11.085843384637098
118,3838065.0,2018/2019,School Level,38.0,Richmond,Richmond Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,239,71.5,17100,230,96,Msk,Msk,94,39,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.1613099,-123.1427179,1,POINT (-123.1427179 49.1613099),0.0,1.0,0.0,0.0,0.0,1.0,5915015,65241,11.085843384637098
119,3896178.0,2018/2019,School Level,,RICHMOND CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:155),Richmond Christian School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,81,82.2,6657,81,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.13731827,-123.0911554,0,POINT (-123.0911554 49.13731827),0.002577319587628866,0.9278350515463918,0.04639175257731959,0.0,0.007731958762886598,0.9304123711340206,5915015,65241,11.085843384637098
120,3896889.0,2018/2019,School Level,,City Vancouver Academy Inc. (IATHNBR:638),City Vancouver Academy,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,36,54.2,1952,21,58,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,15,42,49.18327521,-123.1256881,0,POINT (-123.1256881 49.18327521),0.0,1.0,0.0,0.0,0.0,1.0,5915015,65241,11.085843384637098
121,3896927.0,2018/2019,School Level,,Maple Hill School Inc (IATHNBR:676),Maple Hill School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,12,50.9,611,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.18408808,-123.135887,0,POINT (-123.135887 49.18408808),0.008968609865470852,0.968609865470852,0.02242152466367713,0.0,0.0,0.9775784753363229,5915015,65241,11.085843384637098
122,3939000.0,2018/2019,School Level,39.0,Vancouver,VSB Adult Education,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,181,54.9,9934,118,65,Msk,Msk,Msk,Msk,Msk,Msk,33,18,53,29,Msk,Msk,49.23002942,-123.0901191,1,POINT (-123.0901191 49.23002942),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
123,3939001.0,2018/2019,School Level,39.0,Vancouver,King George Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,60,68.1,4088,56,93,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.29015333,-123.1361088,1,POINT (-123.1361088 49.29015333),0.0035778175313059034,0.9552772808586762,0.04114490161001789,0.0,0.0,0.9588550983899822,5915022,65327,11.087160706070168
124,3939003.0,2018/2019,School Level,39.0,Vancouver,Magee Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,208,74.1,15420,204,98,Msk,Msk,78,38,52,25,25,12,Msk,Msk,Msk,Msk,49.22899467,-123.1514615,1,POINT (-123.1514615 49.22899467),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
125,3939004.0,2018/2019,School Level,39.0,Vancouver,Britannia Community Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,84,68.6,5762,77,92,Msk,Msk,22,26,11,13,20,24,14,17,Msk,Msk,49.27528959,-123.0711863,1,POINT (-123.0711863 49.27528959),0.0,0.9981481481481481,0.001851851851851852,0.0,0.0,0.9981481481481481,5915022,65327,11.087160706070168
126,3939006.0,2018/2019,School Level,39.0,Vancouver,Kitsilano Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,189,72.7,13733,183,97,Msk,Msk,70,37,47,25,Msk,Msk,19,10,Msk,Msk,49.26241661,-123.163662,1,POINT (-123.163662 49.26241661),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
127,3939007.0,2018/2019,School Level,39.0,Vancouver,John Oliver Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,134,66.1,8863,126,94,Msk,Msk,Msk,Msk,Msk,Msk,31,23,20,15,Msk,Msk,49.23242989,-123.0934574,1,POINT (-123.0934574 49.23242989),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
128,3939008.0,2018/2019,School Level,39.0,Vancouver,Lord Byng Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,216,76.7,16561,214,99,47,22,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.25851699,-123.1924906,1,POINT (-123.1924906 49.25851699),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
129,3939010.0,2018/2019,School Level,39.0,Vancouver,Templeton Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,117,72.2,8452,113,97,Msk,Msk,40,34,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.27792305,-123.060861,1,POINT (-123.060861 49.27792305),0.004807692307692308,0.9951923076923077,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
130,3939011.0,2018/2019,School Level,39.0,Vancouver,Vancouver Technical Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,257,71.2,18291,249,97,Msk,Msk,99,39,53,21,57,22,Msk,Msk,Msk,Msk,49.26143698,-123.0516382,1,POINT (-123.0516382 49.26143698),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
131,3939012.0,2018/2019,School Level,39.0,Vancouver,Point Grey Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,146,73.8,10774,141,97,Msk,Msk,Msk,Msk,Msk,Msk,18,12,11,8,Msk,Msk,49.23748018,-123.1533877,1,POINT (-123.1533877 49.23748018),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
132,3939014.0,2018/2019,School Level,39.0,Vancouver,Gladstone Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,112,67.3,7533,104,93,Msk,Msk,Msk,Msk,Msk,Msk,33,29,11,10,Msk,Msk,49.2485455,-123.0615979,1,POINT (-123.0615979 49.2485455),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
133,3939015.0,2018/2019,School Level,39.0,Vancouver,Sir Winston Churchill Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,233,72.2,16827,226,97,Msk,Msk,Msk,Msk,58,25,Msk,Msk,Msk,Msk,Msk,Msk,49.2207332,-123.1251179,1,POINT (-123.1251179 49.2207332),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
134,3939016.0,2018/2019,School Level,39.0,Vancouver,Killarney Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,293,69.5,20361,278,95,Msk,Msk,Msk,Msk,71,24,53,18,Msk,Msk,15,5,49.2255845,-123.0441489,1,POINT (-123.0441489 49.2255845),0.0,0.9943093636833937,0.005690636316606311,0.0,0.0,0.9943093636833937,5915022,65327,11.087160706070168
135,3939017.0,2018/2019,School Level,39.0,Vancouver,Sir Charles Tupper Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,132,69.8,9217,127,96,12,9,37,28,37,28,Msk,Msk,20,15,Msk,Msk,49.24965305,-123.095454,1,POINT (-123.095454 49.24965305),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
136,3939018.0,2018/2019,School Level,39.0,Vancouver,David Thompson Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,187,72,13473,183,98,Msk,Msk,Msk,Msk,52,28,Msk,Msk,Msk,Msk,Msk,Msk,49.2208643,-123.0705555,1,POINT (-123.0705555 49.2208643),0.0,0.9819466248037677,0.01805337519623234,0.0,0.0,0.9819466248037677,5915022,65327,11.087160706070168
137,3939019.0,2018/2019,School Level,39.0,Vancouver,Prince of Wales Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,181,71,12857,170,94,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,23,13,Msk,Msk,49.24558392,-123.1575738,1,POINT (-123.1575738 49.24558392),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
138,3939020.0,2018/2019,School Level,39.0,Vancouver,Windermere Community Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,190,69.4,13192,185,97,Msk,Msk,63,33,42,22,Msk,Msk,Msk,Msk,Msk,Msk,49.2469676,-123.0377443,1,POINT (-123.0377443 49.2469676),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
139,3939022.0,2018/2019,School Level,39.0,Vancouver,Eric Hamber Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,254,74.4,18890,248,98,Msk,Msk,114,45,Msk,Msk,Msk,Msk,12,5,Msk,Msk,49.23984442,-123.1247422,1,POINT (-123.1247422 49.23984442),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
140,3939024.0,2018/2019,School Level,39.0,Vancouver,University Hill Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,165,73.6,12140,155,94,Msk,Msk,Msk,Msk,30,18,Msk,Msk,Msk,Msk,Msk,Msk,49.25399022,-123.239743,1,POINT (-123.239743 49.25399022),0.0,0.9385847797062751,0.0,0.0,0.020026702269692925,0.9385847797062751,5915020,46322,10.743372289207658
141,3996002.0,2018/2019,School Level,,St George's School (IATHNBR:157),St George's School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,137,81.4,11150,137,100,Msk,Msk,52,38,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.24732858,-123.1992373,0,POINT (-123.1992373 49.24732858),0.0,0.9761092150170648,0.0,0.0,0.0,0.9761092150170648,5915022,65327,11.087160706070168
142,3996004.0,2018/2019,School Level,,CROFTON HOUSE SCHOOL SOCIETY (IATHNBR:127),Crofton House,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,76,82.6,6281,76,100,34,45,33,43,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.23446031,-123.1772051,0,POINT (-123.1772051 49.23446031),0.0,0.997539975399754,0.0,0.0,0.0,0.997539975399754,5915022,65327,11.087160706070168
143,3996007.0,2018/2019,School Level,,VANCOUVER COLLEGE LIMITED (IATHNBR:169),Vancouver College,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,158,76,12008,156,99,Msk,Msk,76,48,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.23584814,-123.1359201,0,POINT (-123.1359201 49.23584814),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
144,3996011.0,2018/2019,School Level,,YORK HOUSE SCHOOL SOCIETY (IATHNBR:177),York House School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,56,83.4,4668,56,100,32,57,16,29,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.24855211,-123.1403115,0,POINT (-123.1403115 49.24855211),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
145,3996019.0,2018/2019,School Level,,JANE ROWAN SOCIETY (IATHNBR:165),Little Flower Academy,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,95,85,8079,95,100,Msk,Msk,29,31,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.24843,-123.14226,0,POINT (-123.14226 49.24843),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
146,3996022.0,2018/2019,School Level,,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),Notre Dame Regional Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,124,73,9050,123,99,Msk,Msk,47,38,22,18,22,18,Msk,Msk,Msk,Msk,49.27622335,-123.0448014,0,POINT (-123.0448014 49.27622335),0.005708848715509039,0.9923882017126546,0.0019029495718363464,0.0,0.0,0.9980970504281637,5915022,65327,11.087160706070168
147,3996030.0,2018/2019,School Level,,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),St Patrick Regional Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,85,69,5861,80,94,Msk,Msk,Msk,Msk,19,22,Msk,Msk,Msk,Msk,Msk,Msk,49.26142369,-123.102469,0,POINT (-123.102469 49.26142369),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
148,3996071.0,2018/2019,School Level,,VANCOUVER CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:168),Vancouver Christian,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,21,76.3,1602,21,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.25471,-123.02857,0,POINT (-123.02857 49.25471),0.0015698587127158557,0.9921507064364207,0.006279434850863423,0.0,0.0,0.9937205651491365,5915022,65327,11.087160706070168
149,3996332.0,2018/2019,School Level,,FRASER ACADEMY ASSOCIATION (IATHNBR:199),Fraser Academy,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,28,70.8,1983,26,93,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.26278409,-123.1571374,0,POINT (-123.1571374 49.26278409),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
150,3996435.0,2018/2019,School Level,,SJS ST JOHN'S SCHOOL SOCIETY (IATHNBR:224),St John's School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,42,75.1,3154,41,98,Msk,Msk,13,31,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.26308821,-123.1556879,0,POINT (-123.1556879 49.26308821),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
151,3996451.0,2018/2019,School Level,,MAIMONIDES SCHOOL SOCIETY (IATHNBR:215),King David High School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,54,80.2,4329,54,100,20,37,24,44,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.23345,-123.12279,0,POINT (-123.12279 49.23345),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
152,3996538.0,2018/2019,School Level,,ROYAL CANADIAN COLLEGE SOCIETY (IATHNBR:304),Royal Canadian College,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,11,63.4,697,10,91,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.20733317,-123.1186956,0,POINT (-123.1186956 49.20733317),0.0024752475247524753,0.9777227722772277,0.019801980198019802,0.0,0.0,0.9801980198019802,5915022,65327,11.087160706070168
153,3996645.0,2018/2019,School Level,,West Point Grey Academy (IATHNBR:430),West Point Grey Academy,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,79,84.4,6664,79,100,Msk,Msk,30,38,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.2665861,-123.2002978,0,POINT (-123.2002978 49.2665861),0.0,0.9920212765957447,0.0,0.0,0.0,0.9920212765957447,5915022,65327,11.087160706070168
154,3996659.0,2018/2019,School Level,,CENTURY HIGH SCHOOL(2003) LTD (IATHNBR:446),Century High School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,81,56.8,4600,60,74,Msk,Msk,10,12,Msk,Msk,13,16,26,32,21,26,49.2634498,-123.1454526,0,POINT (-123.1454526 49.2634498),0.004228329809725159,0.9957716701902748,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
155,3996692.0,2018/2019,School Level,,Stratford Hall (School) Society (IATHNBR:451),Stratford Hall,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,40,77.7,3109,40,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.25753748,-123.0695384,0,POINT (-123.0695384 49.25753748),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
156,3996721.0,2018/2019,School Level,,Selfdesign Learning Foundation (IATHNBR:226),SelfDesign Learning Community (DL),All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,36,69.7,2510,34,94,Msk,Msk,10,28,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.26756233,-123.1990212,0,POINT (-123.1990212 49.26756233),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
157,3996724.0,2018/2019,School Level,,WESTSIDE PREPARATORY SOCIETY (IATHNBR:527),The Westside School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,12,75.1,901,12,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.27757,-123.11344,0,POINT (-123.11344 49.27757),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
158,3996890.0,2018/2019,School Level,,Sino Bright Investment Ltd. (IATHNBR:639),Sino Bright School BC,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,31,48.2,1494,11,35,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,20,65,49.28422022,-123.1096078,0,POINT (-123.1096078 49.28422022),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
159,3998004.0,2018/2019,School Level,39.0,Vancouver,Vancouver Learning Network,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,29,67.4,1955,27,93,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.23213888,-123.0917164,1,POINT (-123.0917164 49.23213888),0.0,1.0,0.0,0.0,0.0,1.0,5915022,65327,11.087160706070168
160,4040008.0,2018/2019,School Level,40.0,New Westminster,New Westminster Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,348,72.7,25290,339,97,Msk,Msk,132,38,84,24,Msk,Msk,Msk,Msk,Msk,Msk,49.21569822,-122.9287508,1,POINT (-122.9287508 49.21569822),0.002008032128514056,0.9926372155287818,0.00535475234270415,0.0,0.0,0.9946452476572959,5915029,64695,11.077439197750053
161,4141000.0,2018/2019,School Level,41.0,Burnaby,Burnaby Continuing Education,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,61,52.1,3179,36,59,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.2488564,-122.9869878,1,POINT (-122.9869878 49.2488564),0.0,1.0,0.0,0.0,0.0,1.0,5915025,64737,11.078088187203576
162,4141001.0,2018/2019,School Level,41.0,Burnaby,Burnaby Central Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,239,72.9,17421,230,96,42,18,80,33,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.24328035,-122.9753878,1,POINT (-122.9753878 49.24328035),0.0,1.0,0.0,0.0,0.0,1.0,5915025,64737,11.078088187203576
163,4141002.0,2018/2019,School Level,41.0,Burnaby,Burnaby North Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,275,70.8,19478,255,93,Msk,Msk,84,31,57,21,45,16,Msk,Msk,Msk,Msk,49.27792697,-122.9736179,1,POINT (-122.9736179 49.27792697),0.0,0.9865971705137752,0.01340282948622487,0.0,0.0,0.9865971705137752,5915025,64737,11.078088187203576
164,4141005.0,2018/2019,School Level,41.0,Burnaby,Alpha Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,168,73.1,12276,161,96,Msk,Msk,53,32,35,21,29,17,Msk,Msk,Msk,Msk,49.27614405,-122.9988847,1,POINT (-122.9988847 49.27614405),0.0007547169811320754,0.999245283018868,0.0,0.0,0.0,1.0,5915025,64737,11.078088187203576
165,4141007.0,2018/2019,School Level,41.0,Burnaby,Cariboo Hill Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,77,73.6,5669,74,96,Msk,Msk,35,45,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.23223519,-122.9147664,1,POINT (-122.9147664 49.23223519),0.0,1.0,0.0,0.0,0.0,1.0,5915025,64737,11.078088187203576
166,4141011.0,2018/2019,School Level,41.0,Burnaby,Moscrop Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,244,75,18305,242,99,56,23,Msk,Msk,45,18,Msk,Msk,Msk,Msk,Msk,Msk,49.24364037,-123.0043338,1,POINT (-123.0043338 49.24364037),0.0,1.0,0.0,0.0,0.0,1.0,5915025,64737,11.078088187203576
167,4141062.0,2018/2019,School Level,41.0,Burnaby,Burnaby South Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,264,70.4,18589,247,94,Msk,Msk,77,29,Msk,Msk,43,16,29,11,Msk,Msk,49.21589848,-122.9853242,1,POINT (-122.9853242 49.21589848),0.0013531799729364006,0.9952638700947226,0.0033829499323410014,0.0,0.0,0.996617050067659,5915025,64737,11.078088187203576
168,4141063.0,2018/2019,School Level,41.0,Burnaby,Burnaby Mountain Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,246,73,17967,232,94,Msk,Msk,93,38,41,17,Msk,Msk,Msk,Msk,Msk,Msk,49.25503117,-122.9113957,1,POINT (-122.9113957 49.25503117),0.0,0.9897025171624714,0.010297482837528604,0.0,0.0,0.9897025171624714,5915025,64737,11.078088187203576
169,4141068.0,2018/2019,School Level,41.0,Burnaby,Byrne Creek Community Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,139,66.4,9228,122,88,13,9,Msk,Msk,23,17,30,22,Msk,Msk,Msk,Msk,49.20827338,-122.9517931,1,POINT (-122.9517931 49.20827338),0.001935483870967742,0.9838709677419355,0.014193548387096775,0.0,0.0,0.9858064516129033,5915025,64737,11.078088187203576
